Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91207374,-80.13735917,19:35.7,11/16/22,9,0.989,148.82,-7.23198201,1.12,149.1,139.5,2.16,-1.7,32.9,0,3.91,3.91,98,28,524.1,16.4,-1.7,D,1242.2,6,28.326,1,1.04,158,192.91,-80.13742242,25.91182544,0,0,1,N,0.8099927,70,70,11,250,250,171.5387,0,9999.99,3.92,4.047,2,9,28.8,0,28.79999924,43.94,1552.36078,11/16/22,11:51:49,27.65,64.98,43.94,1.137,8.3,-77,-1.7,-5.4,-3177,97,5.98,13.2,
25.9120699,-80.13735677,19:36.7,11/16/22,9,0.981,149.92,-7.23198201,1.12,150.6,140.92,1.71,1.23,32.9,0,3.8,3.8,98,28,524.1,16.4,-1.7,D,1242.2,6,27.965,1,1.03,158,193.58,-80.13742242,25.91182544,0,0,1,N,5.325963,67,67,11,250,250,177.9312,0,9999.99,3.82,3.947,2,9,28.8,0,28.79999924,43.79,1552.20266,11/16/22,11:51:50,27.66,64.78,43.79,1.144,8.29,-76.9,-3.1,-3.6,-4186,96.8,5.97,13.3,
25.9120655,-80.13735583,19:37.7,11/16/22,9,1.015,146.96,-7.23198201,1.12,154.7,144.83,2.36,-3.26,32.9,0,3.91,3.91,98,28,524.1,16.4,-1.7,D,1242.2,6,27.542,1,1.02,158,194.27,-80.13742242,25.91182544,0,0,1,N,4.925526,71,71,11,250,250,178.7334,0,9999.99,3.93,4.057,2,9,28.8,0,28.79999924,43.87,1552.28694,11/16/22,11:51:52,27.66,64.89,43.87,1.113,8.3,-77.1,-3.1,-1.3,-1851,96.5,5.95,13.2,
25.91206167,-80.13735333,19:38.7,11/16/22,8,0.968,146.96,-7.23198201,1.12,158.8,148.77,2.58,-1.37,32.9,0,3.92,3.92,98,29,524.1,16.4,-1.7,D,1234.5,6,27.156,1,0.99,158,194.79,-80.13742242,25.91182544,0,0,1,N,4.606638,72,72,11,249,249,179.265,0,9999.99,3.94,4.067,2,9,28.8,0,28.79999924,43.87,1552.28694,11/16/22,11:51:52,27.66,64.89,43.87,1.113,8.3,-77.1,-3.1,-1.3,-1851,96.5,5.95,13.2,
25.91205833,-80.1373505,19:39.7,11/16/22,8,0.865,148.62,-7.23198201,1.12,164,153.8,2.76,-2.99,32.9,0,3.89,3.89,98,29,524.1,16.4,-1.7,D,1234.5,6,26.806,1,0.96,158,195.42,-80.13742242,25.91182544,0,0,1,N,4.249654,74,74,11,232,232,180.1321,0,9999.99,3.91,4.037,2,9,28.8,0,28.79999924,43.87,1552.28728,11/16/22,11:51:53,27.67,64.88,43.87,1.136,8.3,-77.1,-3.1,-4.8,-5936,96.6,5.95,13.2,
25.91205417,-80.137349,19:40.7,11/16/22,8,0.929,155.23,-7.23198201,1.12,168.4,158.1,2.76,-2.23,32.9,0,3.91,3.91,98,29,524.1,16.4,-1.7,D,1234.5,6,26.498,1,0.94,158,196.16,-80.13742242,25.91182544,0,0,1,N,3.857946,74,74,11,220,220,181.4176,0,9999.99,3.93,4.057,2,9,28.8,0,28.79999924,44.11,1552.5401,11/16/22,11:51:54,27.7,65.19,44.11,1.127,8.3,-77.1,-2.8,-3.3,-3327,96.4,5.93,13.1,
25.91205033,-80.13734783,19:41.7,11/16/22,9,0.959,160.94,-7.23198201,1.16,172.8,162.43,2.65,-2.31,32.9,0.01,3.84,3.84,98,29,524.1,16.4,-1.7,D,1234.5,6,26.085,1,0.9,158,196.68,-80.13742242,25.91182544,0,0,1,N,3.564831,74,74,11,206,206,181.9003,0,9999.99,3.86,3.987,2,9,28.8,0,28.79999924,43.56,1551.96077,11/16/22,11:51:56,27.68,64.48,43.56,1.114,8.3,-77.2,-2.3,-5.7,-3416,96.2,5.94,13.1,
25.91204542,-80.13734721,19:42.8,11/16/22,8,0.91,165.97,-7.23198201,1.16,177.2,166.79,2.68,-2.9,32.9,0,3.84,3.84,98,29,524.1,16.4,-1.7,D,1215.9,6,25.591,1,0.9,158,197.09,-80.13742242,25.91182544,0,0,1,N,3.27415,73,73,11,191,191,182.7401,0,9999.99,3.86,3.987,2,9,28.8,0,28.79999924,43.56,1551.96077,11/16/22,11:51:56,27.68,64.48,43.56,1.114,8.3,-77.2,-2.3,-5.7,-3416,96.2,5.94,13.1,
25.91204137,-80.13734694,19:43.8,11/16/22,9,0.849,170.32,-7.23198201,1.16,181.7,171.29,2.66,-3.05,32.9,0,3.94,3.94,98,29,524.1,16.4,-1.7,D,1215.9,6,25.17,1,0.91,158,197.45,-80.13742242,25.91182544,0,0,1,N,3.050723,73,73,11,177,177,183.6712,0,9999.99,3.96,4.087,2,9,28.8,0,28.79999924,44.06,1552.48738,11/16/22,11:51:57,27.72,65.13,44.06,1.117,8.29,-76.9,-3.3,-4.9,-4376,96.3,5.93,13.2,
25.91203767,-80.13734717,19:44.8,11/16/22,9,0.912,176.44,-7.23198201,1.11,183.7,173.31,2.47,-2.08,32.9,0,3.9,3.9,98,29,524.1,16.4,-1.7,D,1215.9,6,24.764,1,0.91,158,197.85,-80.13742242,25.91182544,0,0,1,N,2.87552,72,72,11,173,173,184.6807,0,9999.99,3.92,4.047,2,9,28.8,0,28.79999924,43.52,1551.91828,11/16/22,11:51:59,27.71,64.44,43.52,1.113,8.3,-77.2,-2.8,-3.5,-3775,96.2,5.94,13.2,
25.91203274,-80.13734782,19:45.8,11/16/22,9,0.951,182.62,-7.23198201,1.11,187.2,176.85,2.17,-2.59,32.9,0,3.89,3.89,98,29,524,16.4,-1.7,D,1226.7,6,24.229,1,0.91,158,197.94,-80.13742242,25.91182544,0,0,1,N,2.707827,71,71,11,162,162,185.4882,0,9999.99,3.91,4.037,2,9,28.8,0,28.79999924,43.52,1551.91828,11/16/22,11:51:59,27.71,64.44,43.52,1.113,8.3,-77.2,-2.8,-3.5,-3775,96.2,5.94,13.2,
25.91202852,-80.13734834,19:46.8,11/16/22,9,0.944,183.23,-7.23198201,0.9,189,178.67,1.88,-2.42,32.9,0,3.88,3.88,98,29,524,16.4,-1.7,D,1226.7,6,23.766,1,0.93,158,198.16,-80.13742242,25.91182544,0,0,1,N,2.579368,68,68,11,159,159,186.373,0,9999.99,3.9,4.027,2,9,28.8,0,28.79999924,43.87,1552.28732,11/16/22,11:52:00,27.73,64.89,43.87,1.138,8.3,-77.1,-2.2,-4.9,734,96.2,5.92,13,
25.91202419,-80.13734886,19:47.8,11/16/22,9,0.881,185.32,-7.23198201,0.9,190.3,180,2.01,-2.12,32.9,0,3.8,3.81,98,29,524,16.4,-1.7,D,1226.7,6,23.292,1,0.95,158,198.41,-80.13742242,25.91182544,0,0,1,N,2.437627,69,69,11,156,156,187.3371,0,9999.99,3.82,3.947,2,9,28.8,0,28.79999924,43.56,1551.96042,11/16/22,11:52:02,27.73,64.49,43.56,1.111,8.29,-76.9,-2.1,-4.3,-3091,96.4,5.95,13.2,
25.91201977,-80.13734937,19:48.8,11/16/22,9,0.952,188.15,-7.23198201,0.9,191.7,181.42,1.83,-1.95,32.8,0,3.75,3.75,98,29,524,16.4,-1.7,D,1226.7,6,22.81,1,0.97,158,198.68,-80.13742242,25.91182544,0,0,1,N,2.292044,68,68,11,155,155,188.3296,0,9999.99,3.77,3.897,2,9,28.8,0,28.79999924,43.56,1551.96042,11/16/22,11:52:02,27.73,64.49,43.56,1.111,8.29,-76.9,-2.1,-4.3,-3091,96.4,5.95,13.2,
25.91201527,-80.13735056,19:49.8,11/16/22,8,0.971,190.96,-7.23198201,1.11,193.4,183.16,1.93,-2.34,32.8,0,3.79,3.79,98,29,524,16.4,-1.7,D,1228.7,6,22.297,1,0.98,158,198.8,-80.13742242,25.91182544,0,0,1,N,2.14332,69,69,11,150,150,189.021,0,9999.99,3.81,3.937,2,9,28.8,0,28.79999924,43.68,1552.08687,11/16/22,11:52:03,27.72,64.64,43.68,1.121,8.3,-77.3,-3.4,-2,-4280,96.4,5.94,13.2,
25.912011,-80.1373519,19:50.8,11/16/22,8,0.989,191.94,-7.23198201,1.11,193.8,183.57,2,-1.41,32.8,0,3.79,3.8,98,29,524,16.4,-1.7,D,1228.7,6,21.806,1,0.99,158,198.87,-80.13742242,25.91182544,0,0,1,N,2.047194,69,69,11,151,151,189.5394,0,9999.99,3.81,3.937,2,9,28.8,0,28.79999924,43.7,1552.10794,11/16/22,11:52:05,27.74,64.67,43.7,1.136,8.3,-77.3,-3.5,-3.8,-1952,96.1,5.92,13.2,
25.91200675,-80.13735326,19:51.8,11/16/22,8,0.916,194.07,-7.23198201,1.11,195.7,185.52,1.87,-1.98,32.9,0,3.79,3.79,98,29,524,16.4,-1.7,D,1228.7,6,21.315,1,1.01,158,198.94,-80.13742242,25.91182544,0,0,1,N,1.979363,68,68,11,145,145,189.9995,0,9999.99,3.81,3.937,2,9,28.8,0,28.79999924,43.7,1552.10794,11/16/22,11:52:05,27.74,64.67,43.7,1.136,8.3,-77.3,-3.5,-3.8,-1952,96.1,5.92,13.2,
25.91200226,-80.13735493,19:52.8,11/16/22,8,0.994,196.56,-7.23198201,1.11,196.2,186.04,1.66,-2.51,32.9,0,3.8,3.8,98,29,524,16.4,-1.7,D,1222.5,6,20.787,1,1,158,198.95,-80.13742242,25.91182544,0,0,1,N,1.91972,67,67,11,144,144,190.3654,0,9999.99,3.82,3.947,2,9,28.8,0,28.79999924,43.58,1551.98148,11/16/22,11:52:06,27.71,64.51,43.58,1.128,8.3,-77.2,-3.6,-7.8,1691,96.2,5.94,13.2,
25.91199783,-80.13735694,19:53.8,11/16/22,8,1.099,199.74,-7.23198201,1.11,197,186.86,1.75,-1.6,32.8,0,3.78,3.78,98,29,524,16.4,-1.7,D,1222.5,6,20.257,1,1.02,158,198.86,-80.13742242,25.91182544,0,0,1,N,1.876783,68,68,11,141,141,190.5333,0,9999.99,3.8,3.927,2,9,28.8,0,28.79999924,43.5,1551.89721,11/16/22,11:52:08,27.71,64.4,43.5,1.128,8.3,-77,-2.4,0.1,-3323,96.2,5.94,13.1,
25.91199333,-80.13735928,19:54.8,11/16/22,8,1.032,199.18,-7.23198201,1.11,197.6,187.48,1.66,-1.56,32.8,0,3.76,3.77,98,29,524,16.4,-1.7,D,1222.5,6,19.708,1,1.02,158,198.69,-80.13742242,25.91182544,0,0,1,N,1.861394,68,68,11,139,139,190.4961,0,9999.99,3.78,3.907,2,9,28.8,0,28.79999924,43.5,1551.89721,11/16/22,11:52:08,27.71,64.4,43.5,1.128,8.3,-77,-2.4,0.1,-3323,96.2,5.94,13.1,
25.91198892,-80.13736114,19:55.8,11/16/22,8,0.975,198.94,-7.23198201,1.11,198.7,188.61,1.66,-1.6,32.8,0,3.74,3.74,98,29,524,16.4,-1.7,D,1222.5,6,19.184,1,1.02,158,198.63,-80.13742242,25.91182544,0,0,1,N,1.865236,67,67,11,135,135,190.7057,0,9999.99,3.75,3.877,2,9,28.8,0,28.79999924,43.31,1551.69716,11/16/22,11:52:09,27.73,64.16,43.31,1.115,8.3,-77.2,-2.2,0.2,-3627,96.2,5.94,13.2,
25.91198425,-80.13736315,19:56.8,11/16/22,8,1.06,200.03,-7.23198201,1.11,199.7,189.64,1.55,-1.48,32.8,0,3.73,3.73,98,29,524,16.4,-1.7,D,1229.3,6,18.627,1,1.03,158,198.56,-80.13742242,25.91182544,0,0,1,N,1.84726,66,66,11,133,133,190.9219,0,9999.99,3.74,3.867,2,9,28.8,0,28.79999924,43.52,1551.91832,11/16/22,11:52:10,27.74,64.43,43.52,1.129,8.3,-77.2,-3.8,-2.7,-5673,96.1,5.93,13.2,
25.91197983,-80.13736496,19:57.8,11/16/22,8,1.064,201.52,-7.23198201,1.11,199.4,189.33,1.67,-1.79,32.8,0,3.71,3.71,98,29,524,16.4,-1.7,D,1229.3,6,18.104,1,1.02,158,198.51,-80.13742242,25.91182544,0,0,1,N,1.827393,68,68,11,133,133,191.1909,0,9999.99,3.72,3.847,2,9,28.8,0,28.79999924,43.44,1551.83399,11/16/22,11:52:11,27.71,64.33,43.44,1.13,8.3,-77.3,-3.6,-1.6,-1679,96.2,5.94,13.2,
25.91197526,-80.13736666,19:58.8,11/16/22,8,1.06,199.47,-7.23198201,1.11,199.7,189.64,1.48,-1.31,32.8,0,3.69,3.69,98,29,523.9,16.4,-1.7,D,1222.3,6,17.568,1,1.02,158,198.51,-80.13742242,25.91182544,0,0,1,N,1.783252,66,66,11,134,134,191.565,0,9999.99,3.7,3.827,2,9,28.8,0,28.79999924,43.38,1551.77077,11/16/22,11:52:13,27.71,64.24,43.38,1.13,8.3,-77.2,-3.6,-3.6,-2834,96.3,5.95,13.2,
25.91197014,-80.1373689,19:59.9,11/16/22,8,1.053,200.33,-7.23198201,1.11,200.8,190.78,1.58,-1.76,32.9,0,3.67,3.67,98,29,523.9,16.4,-1.7,D,1222.3,6,16.956,1,0.94,158,198.4,-80.13742242,25.91182544,0,0,1,N,1.792114,66,66,11,131,131,191.8236,0,9999.99,3.68,3.807,0,0,28.8,0,28.79999924,43.38,1551.77077,11/16/22,11:52:13,27.71,64.24,43.38,1.13,8.3,-77.2,-3.6,-3.6,-2834,96.3,5.95,13.2,
25.91196605,-80.137371,20:00.9,11/16/22,9,0.98,203.68,-7.23198201,1.11,200,189.95,1.52,-1.67,32.8,0,3.63,3.63,98,29,523.9,16.4,-1.7,D,1222.3,6,16.46,1,0.98,158,198.21,-80.13742242,25.91182544,0,0,1,N,1.796528,66,66,11,134,134,191.7933,0,9999.99,3.65,3.777,2,9,28.8,0,28.79999924,43.36,1551.74955,11/16/22,11:52:14,27.74,64.22,43.36,1.122,8.3,-77.2,-2.5,-3.3,-4428,96.1,5.94,13.2,
25.9119617,-80.13737316,20:01.9,11/16/22,9,1.093,207.1,-7.23198201,1.11,200.9,190.88,2.04,-1.44,32.9,0,3.6,3.6,98,29,523.9,16.4,-1.7,D,1222.3,6,15.933,1,0.99,158,198.01,-80.13742242,25.91182544,0,0,1,N,1.793481,69,69,11,131,131,191.8143,0,9999.99,3.61,3.737,2,9,28.8,0,28.79999924,43.19,1551.57048,11/16/22,11:52:16,27.73,64,43.19,1.126,8.3,-77.1,-2.5,-2.6,-991,96.2,5.95,13.2,
25.91195801,-80.13737499,20:02.9,11/16/22,9,1.074,205.37,-7.23198201,0.9,200.2,190.16,2.03,-0.95,32.8,0,3.6,3.61,98,29,523.9,16.4,-1.7,D,1222.3,6,15.485,1,1.01,158,197.84,-80.13742242,25.91182544,0,0,1,N,1.727597,69,69,11,132,132,191.8263,0,9999.99,3.62,3.747,2,9,28.8,0,28.79999924,43.35,1551.7392,11/16/22,11:52:17,27.69,64.21,43.35,1.124,8.3,-77.1,-1.8,-3.3,-2636,96.4,5.96,13.1,
25.9119531,-80.13737767,20:03.9,11/16/22,9,1.033,203.98,-7.23198201,0.9,201.1,191.09,1.72,-1.86,32.8,0,3.61,3.62,98,29,523.9,16.4,-1.7,D,1222.3,6,14.884,1,1.02,158,197.5,-80.13742242,25.91182544,0,0,1,N,1.809782,67,67,11,129,129,191.7031,0,9999.99,3.63,3.757,2,9,28.8,0,28.79999924,43.13,1551.5074,11/16/22,11:52:18,27.73,63.92,43.13,1.109,8.3,-77.4,-2.6,-4.3,-2942,96.3,5.96,13.2,
25.91194714,-80.13738079,20:04.9,11/16/22,9,1.08,201.59,-7.23198201,0.9,201.1,191.09,1.65,-1.48,32.8,0,3.57,3.57,98,29,523.9,16.4,-1.7,D,1222.3,6,14.159,1,1.04,158,197.1,-80.13742242,25.91182544,0,0,1,N,1.820468,67,67,11,129,129,191.6303,0,9999.99,3.59,3.717,2,9,28.8,0,28.79999924,43.29,1551.67579,11/16/22,11:52:19,27.69,64.13,43.29,1.139,8.3,-77.4,-4,-3.2,128,96.3,5.95,13.2,
25.9119428,-80.13738321,20:05.9,11/16/22,8,1.121,203.89,-7.23198201,1.11,200.9,190.88,1.59,-1.77,32.9,0,3.56,3.56,98,67,523.9,16.4,4.1,C,-1,6,13.626,1,1.08,158,196.73,-80.13742242,25.91182544,0,0,1,N,1.841673,68,68,11,129,129,191.4858,0,9999.99,3.57,3.697,2,9,28.8,0,28.79999924,43.05,1551.42318,11/16/22,11:52:20,27.72,63.83,43.05,1.123,8.3,-77.3,-3.4,-0.6,-4343,96.2,5.95,13.1,
25.91193849,-80.13738501,20:06.9,11/16/22,8,1.038,205.17,-7.23198201,1.11,200.8,190.78,1.73,-1.29,32.8,0,3.52,3.52,98,67,523.9,16.4,4.1,C,-1,6,13.115,1,1.05,158,196.58,-80.13742242,25.91182544,0,0,1,N,1.807863,67,67,11,132,132,191.7161,0,9999.99,3.53,3.657,2,9,28.8,0,28.79999924,43.24,1551.62356,11/16/22,11:52:21,27.7,64.06,43.24,1.117,8.3,-77.1,-2.5,-2.1,-4028,96.2,5.95,13.2,
25.91193396,-80.13738729,20:07.9,11/16/22,8,1.025,202.6,-7.23198201,1.11,201,190.99,1.78,-1.87,32.8,0,3.51,3.51,98,67,523.9,16.4,4.1,C,-1,6,12.569,1,1.04,158,196.23,-80.13742242,25.91182544,0,0,1,N,1.805955,68,68,11,130,130,191.7291,0,9999.99,3.52,3.647,2,9,28.8,0,28.79999924,43.02,1551.39146,11/16/22,11:52:22,27.72,63.79,43.02,1.116,8.3,-77.2,-2.2,-2,-2502,96.5,5.97,13.2,
25.91192897,-80.13738994,20:08.9,11/16/22,9,1.061,201.73,-7.23198201,1.11,201.1,191.09,1.89,-1.84,32.9,0,3.47,3.47,98,28,523.8,16.4,-1.7,D,1249.5,6,11.962,1,1.04,158,195.76,-80.13742242,25.91182544,0,0,1,N,1.81788,68,68,11,129,129,191.6474,0,9999.99,3.49,3.617,2,9,28.8,0,28.79999924,43.13,1551.50726,11/16/22,11:52:23,27.69,63.93,43.13,1.123,8.3,-77.2,-3.1,0.5,985,96.5,5.97,13.2,
25.91192517,-80.13739165,20:09.9,11/16/22,8,1.056,203.5,-7.23198201,1.11,200.5,190.47,1.74,-1.03,32.9,0,3.45,3.46,98,28,523.8,16.4,-1.7,D,1249.5,6,11.508,1,1.03,158,195.51,-80.13742242,25.91182544,0,0,1,N,1.800937,67,67,11,131,131,191.7634,0,9999.99,3.47,3.597,2,9,28.8,0,28.79999924,42.92,1551.28603,11/16/22,11:52:24,27.71,63.66,42.92,1.125,8.3,-77.3,-3,-1.7,-2345,96.5,5.98,13,
25.91192133,-80.13739315,20:10.9,11/16/22,8,1.019,203.76,-7.23198201,1.11,200.6,190.57,1.86,-1.88,32.8,0,3.41,3.42,98,28,523.8,16.4,-1.7,D,1249.5,6,11.057,1,1.04,158,195.36,-80.13742242,25.91182544,0,0,1,N,1.760495,68,68,11,133,133,192.0388,0,9999.99,3.43,3.557,2,9,28.8,0,28.79999924,43.12,1551.4968,11/16/22,11:52:25,27.69,63.91,43.12,1.121,8.3,-77.3,-3.3,-3.2,-1254,96.5,5.97,13.2,
25.91191748,-80.13739496,20:11.9,11/16/22,8,1.02,201.27,-7.23198201,1.11,200.5,190.47,1.55,-1.46,32.8,0,3.39,3.4,98,28,523.8,16.4,-1.7,D,1249.5,6,10.596,1,1.04,158,195.02,-80.13742242,25.91182544,0,0,1,N,1.745848,66,66,11,134,134,192.1394,0,9999.99,3.41,3.537,2,9,28.8,0,28.79999924,42.91,1551.27569,11/16/22,11:52:26,27.72,63.64,42.91,1.134,8.3,-77.3,-3.7,-7.6,-1395,96.5,5.98,13.2,
25.91191281,-80.13739736,20:12.9,11/16/22,8,1.041,200.77,-7.23198201,1.11,199.7,189.64,1.6,-1.58,32.8,0,3.37,3.37,98,28,523.8,16.4,-1.7,D,1248,6,10.033,1,1.07,158,194.47,-80.13742242,25.91182544,0,0,1,N,1.750436,68,68,11,134,134,192.1078,0,9999.99,3.38,3.507,2,9,28.8,0,28.79999924,43.11,1551.48638,11/16/22,11:52:27,27.68,63.89,43.11,1.149,8.3,-77.5,-3.5,-2.7,-2970,96.5,5.97,13.3,
25.91190829,-80.1373995,20:13.9,11/16/22,8,1.035,202.04,-7.23198201,1.11,199.9,189.85,1.83,-1.17,32.8,0,3.34,3.34,98,28,523.8,16.4,-1.7,D,1248,6,9.493,1,1.08,158,193.97,-80.13742242,25.91182544,0,0,1,N,1.739069,68,68,11,136,136,192.1852,0,9999.99,3.35,3.477,2,9,28.8,0,28.79999924,43.07,1551.44402,11/16/22,11:52:28,27.72,63.85,43.07,1.112,8.3,-77.1,-3,-3.2,-2355,96.5,5.97,13.1,
25.91190378,-80.13740211,20:14.9,11/16/22,8,1.1,204.43,-7.23198201,1.11,200.2,190.16,1.52,-1.25,32.8,0,3.29,3.29,98,28,523.8,16.4,-1.7,D,1248,6,8.945,1,1.06,158,193.13,-80.13742242,25.91182544,0,0,1,N,1.767545,66,66,11,134,134,191.9903,0,9999.99,3.31,3.437,2,9,28.8,0,28.79999924,43.07,1551.444,11/16/22,11:52:29,27.67,63.84,43.07,1.126,8.3,-77.2,-2.1,-6.7,-1194,96.5,5.97,13.2,
25.91189913,-80.13740477,20:15.9,11/16/22,9,1.106,205.52,-7.23198201,1.11,200.2,190.16,1.79,-2.37,32.9,0,3.27,3.27,98,28,523.8,16.4,-1.7,D,1251.6,6,8.382,1,1.05,158,192.16,-80.13742242,25.91182544,0,0,1,N,1.795654,68,68,11,134,134,191.7991,0,9999.99,3.28,3.407,2,9,28.8,0,28.79999924,43.13,1551.50727,11/16/22,11:52:30,27.71,63.92,43.13,1.122,8.3,-77.2,-3.2,0,-688,96.4,5.97,13.3,
25.91189508,-80.13740699,20:16.9,11/16/22,8,1.06,202.87,-7.23198201,1.11,200.2,190.16,2.09,-1.48,32.8,0,3.25,3.25,98,29,523.8,16.4,-1.7,D,1228.3,6,7.896,1,1.04,158,191.27,-80.13742242,25.91182544,0,0,1,N,1.697521,69,69,11,134,134,191.6697,0,9999.99,3.26,3.387,2,9,28.8,0,28.79999924,42.94,1551.30714,11/16/22,11:52:31,27.67,63.68,42.94,1.116,8.3,-77.3,-2.6,-4.8,7023,96.5,5.98,13.2,
25.91189024,-80.13740899,20:17.9,11/16/22,8,1.079,200.12,-7.23198201,1.11,199.7,189.64,1.78,-1.84,32.8,0,3.21,3.21,98,29,523.8,16.4,-1.7,D,1228.3,6,7.329,1,1.05,158,190.56,-80.13742242,25.91182544,0,0,1,N,1.706314,68,68,11,136,136,191.9493,0,9999.99,3.23,3.357,2,9,28.8,0,28.79999924,43.01,1551.38089,11/16/22,11:52:32,27.7,63.77,43.01,1.121,8.3,-77.1,-1.9,-2.6,-4887,96.3,5.96,13.1,
25.91188494,-80.13741108,20:18.9,11/16/22,8,1.001,201.14,-7.23198201,1.11,199.5,189.43,1.57,-1.07,32.8,0,3.19,3.19,98,29,523.8,16.4,-1.7,D,1228.3,6,6.712,1,1.06,158,189.72,-80.13742242,25.91182544,0,0,1,N,1.719478,66,66,11,139,139,192.3193,0,9999.99,3.2,3.327,2,9,28.8,0,28.79999924,42.79,1551.14909,11/16/22,11:52:33,27.67,63.48,42.79,1.125,8.3,-77.4,-4.5,-6.6,-2291,96.4,5.98,13.2,
25.91188004,-80.13741311,20:19.9,11/16/22,9,1.084,202.28,-7.23198201,1.11,200.4,190.36,1.73,-2.13,32.8,0,3.16,3.17,98,28,523.7,16.4,-1.7,D,1237.3,7,20.044,1,1.06,158,184.55,-80.137429,25.91170035,0,0,1,N,1.679224,67,67,11,125,125,189.8511,0,9999.99,3.18,3.307,2,9,28.7,0,28.70000076,42.95,1551.10936,11/16/22,11:52:34,27.68,63.69,42.95,1.114,8.3,-77.4,-3.9,-5.7,-458,96.3,5.96,13.2,
25.91187564,-80.13741527,20:20.9,11/16/22,9,1.09,201.3,-7.23198201,1.11,199.3,189.23,1.59,-1.92,32.9,0,3.13,3.14,98,28,523.7,16.4,-1.7,D,1237.3,7,19.539,1,1.05,158,184.03,-80.137429,25.91170035,0,0,1,N,0.460666,67,67,11,110,110,184.7061,0,9999.99,3.15,3.277,2,9,28.8,0,28.79999924,42.76,1551.11754,11/16/22,11:52:35,27.7,63.45,42.76,1.122,8.3,-77.2,-2,-2.3,-45,96.4,5.98,13.2,
25.91187147,-80.13741676,20:21.9,11/16/22,9,0.976,198.96,-7.23198201,0.9,198.8,188.71,1.49,-1.95,32.9,0,3.11,3.11,98,28,523.7,16.4,-1.7,D,1237.3,7,19.067,1,1.05,158,183.68,-80.137429,25.91170035,0,0,1,N,0.3324779,66,66,11,109,109,184.2021,0,9999.99,3.12,3.247,2,9,28.7,0,28.70000076,42.95,1551.10928,11/16/22,11:52:36,27.66,63.69,42.95,1.115,8.3,-77.2,-4.6,-5.7,-2325,96.3,5.97,13.1,
25.91186677,-80.13741821,20:22.9,11/16/22,9,1.058,201.24,-7.23198201,0.9,197.6,187.48,1.82,-1.74,32.9,0,3.08,3.08,98,28,523.7,16.4,-1.7,D,1237.3,7,18.537,1,1.06,158,183.34,-80.137429,25.91170035,0,0,1,N,0.2113724,68,68,11,112,112,183.6971,0,9999.99,3.09,3.217,2,9,28.7,0,28.70000076,43.22,1551.39391,11/16/22,11:52:37,27.71,64.05,43.22,1.126,8.3,-77.1,-2.9,-6.1,-4047,96.1,5.94,13.2,
25.91186203,-80.13742036,20:23.9,11/16/22,9,1.046,203.9,-7.23198201,0.9,196.7,186.55,1.79,-1.33,32.9,0,3.03,3.04,98,29,523.7,16.4,-1.7,D,1234.4,7,17.998,1,1.06,158,182.75,-80.137429,25.91170035,0,0,1,N,2.06E-02,68,68,11,112,112,182.8093,0,9999.99,3.05,3.177,2,9,28.7,0,28.70000076,42.8,1550.95131,11/16/22,11:52:38,27.68,63.49,42.8,1.101,8.3,-77.2,-3.9,-4.7,-2562,95.9,5.95,13.3,
25.91185795,-80.13742168,20:24.9,11/16/22,9,0.965,200.24,-7.23198201,0.9,195.9,185.73,1.68,-2.29,32.9,0.01,2.99,3,98,29,523.7,16.4,-1.7,D,1234.4,7,17.54,1,1.06,158,182.39,-80.137429,25.91170035,0,0,1,N,9.11E-02,67,67,11,113,113,182.2477,0,9999.99,3.01,3.137,2,9,28.7,0,28.70000076,42.91,1551.06753,11/16/22,11:52:39,27.69,63.64,42.91,1.114,8.3,-77.3,-3.6,-3,-1281,95.8,5.94,13.2,
25.91185293,-80.13742362,20:25.9,11/16/22,9,1.268,197,-7.23198201,0.9,194.3,184.08,1.8,-1.15,32.9,0,2.93,2.94,98,29,523.7,16.4,-1.7,D,1234.4,7,16.975,1,1.06,158,181.82,-80.137429,25.91170035,0,0,1,N,0.2612678,68,68,11,116,116,181.3214,0,9999.99,2.95,3.077,2,9,28.7,0,28.70000076,42.65,1550.7933,11/16/22,11:52:40,27.69,63.3,42.65,1.139,8.3,-77.3,-3.5,-3.8,-1910,95.7,5.94,13.2,
