Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91175577,-80.1373655,44:59.2,12/16/21,5,2.032,196.11,-7.142358562,1.35,203.4,193.56,0.43,2.87,30.4,0,2.91,2.91,45,43,248.8,14.5,-2.9,D,350.1,5,17.599,2,2.08,179,198.49,-80.13742131,25.91160567,0,0,1,N,1.158666,59,59,11,130,130,193.9578,0,9999.99,2.92,3.047,2,9,26.7,0,26.70000076,49.62,1553.94239,12/16/21,14:20:36,25.84,72.17,49.62,1.199,8.1,-65.2,-2.9,-5.2,-4055,68.8,4.23,12.6,
25.91174678,-80.13736958,45:00.2,12/16/21,5,2.01,197.48,-7.142358562,1.35,203.7,193.88,0.35,4.51,30.4,0,2.82,2.82,45,43,248.8,14.5,-2.9,D,350.1,5,16.522,2,2.09,179,198.25,-80.13742131,25.91160567,0,0,1,N,1.15674,59,59,11,127,127,193.9712,0,9999.99,2.82,2.947,2,9,26.7,0,26.70000076,49.6,1553.92092,12/16/21,14:20:37,25.82,72.15,49.6,1.256,8.11,-65.3,-3.1,-4.2,-2524,68.9,4.24,12.8,
25.91173736,-80.13737346,45:01.3,12/16/21,5,2.098,198.03,-7.142358562,1.35,204.8,195.02,0.48,2.32,30.4,0,2.81,2.81,45,43,248.8,14.5,-2.9,D,350.1,5,15.406,2,2.09,179,198.1,-80.13742131,25.91160567,0,0,1,N,1.119759,60,60,11,124,124,194.2307,0,9999.99,2.81,2.937,2,9,26.7,0,26.70000076,49.59,1553.91021,12/16/21,14:20:39,25.78,72.13,49.59,1.218,8.12,-66.4,-2.5,0.8,-3209,69.3,4.26,12.8,
25.91172823,-80.13737794,45:02.3,12/16/21,5,2.061,199.98,-7.142358562,1.35,205.6,195.85,0.62,3.66,30.4,0,2.73,2.73,45,43,248.8,14.5,-2.9,D,350.1,5,14.301,2,2.03,179,197.65,-80.13742131,25.91160567,0,0,1,N,1.144541,61,61,11,120,120,194.057,0,9999.99,2.73,2.857,2,9,26.7,0,26.70000076,49.59,1553.91021,12/16/21,14:20:39,25.78,72.13,49.59,1.218,8.12,-66.4,-2.5,0.8,-3209,69.3,4.26,12.8,
25.91172027,-80.13738239,45:03.3,12/16/21,5,2.014,201.85,-7.142358562,1.35,206.1,196.37,0.33,2.49,30.4,0,2.66,2.66,45,43,248.8,14.5,-2.9,D,345.3,5,13.324,2,2.07,179,196.99,-80.13742131,25.91160567,0,0,1,N,1.220693,59,59,11,116,116,193.5232,0,9999.99,2.66,2.787,2,9,26.7,0,26.70000076,49.62,1553.94234,12/16/21,14:20:40,25.76,72.17,49.62,1.233,8.12,-66.4,-2.7,-1,-2143,69.5,4.28,12.7,
25.91171235,-80.13738641,45:04.3,12/16/21,5,2.042,202.56,-7.142358562,1.35,206.1,196.37,-0.1,4.57,30.4,0,2.56,2.56,45,43,248.8,14.5,-2.9,D,345.3,5,12.366,2,2.09,179,196.4,-80.13742131,25.91160567,0,0,1,N,1.262718,56,56,11,114,114,193.229,0,9999.99,2.56,2.687,2,9,26.7,0,26.70000076,49.69,1554.0174,12/16/21,14:20:42,25.78,72.27,49.69,1.257,8.14,-67.6,-2.7,-3.8,-3497,70,4.31,12.6,
25.91170262,-80.13739088,45:05.3,12/16/21,5,2.077,203.09,-7.142358562,1.35,204.2,194.39,0.61,5.11,30.4,0,2.3,2.3,45,43,248.8,14.5,-2.9,D,345.3,5,11.201,2,2.09,179,195.76,-80.13742131,25.91160567,0,0,1,N,1.276079,61,61,11,122,122,193.1358,0,9999.99,2.31,2.437,2,9,26.7,0,26.70000076,49.69,1554.0174,12/16/21,14:20:42,25.78,72.27,49.69,1.257,8.14,-67.6,-2.7,-3.8,-3497,70,4.31,12.6,
25.91169397,-80.13739557,45:06.3,12/16/21,5,2.101,204.31,-7.142358562,1.35,204.8,195.02,0.12,3.34,30.4,0,1.94,1.95,45,43,248.7,14.5,-2.9,D,346.4,5,10.151,2,2.05,179,194.69,-80.13742131,25.91160567,0,0,1,N,1.346563,58,58,11,118,118,192.6441,0,9999.99,1.95,2.077,2,9,26.7,0,26.70000076,49.78,1554.11369,12/16/21,14:20:43,25.8,72.37,49.78,1.224,8.15,-67.7,-2.2,-4.6,388,70.3,4.32,12.7,
25.91168477,-80.13739946,45:07.3,12/16/21,5,2.155,201.85,-7.142358562,1.35,204.8,195.02,0.39,2.97,30.4,0,1.53,1.53,45,43,248.7,14.5,-2.9,D,346.4,5,9.062,2,2.05,179,193.95,-80.13742131,25.91160567,0,0,1,N,1.316087,59,59,11,118,118,192.8564,0,9999.99,1.53,1.657,2,9,26.7,0,26.70000076,49.82,1554.15654,12/16/21,14:20:44,25.82,72.43,49.82,1.195,8.15,-68,-2.4,-1.3,-3993,70.8,4.35,12.7,
25.91167656,-80.13740364,45:08.3,12/16/21,5,2.111,202.52,-7.142358562,1.35,205.6,195.85,0.28,2.86,30.4,0,1.22,1.22,45,43,248.7,14.5,-2.9,D,346.4,5,8.079,2,2.03,179,192.64,-80.13742131,25.91160567,0,0,1,N,1.356452,59,59,11,114,114,192.575,0,9999.99,1.22,1.347,2,9,26.7,0,26.70000076,49.85,1554.18862,12/16/21,14:20:46,25.88,72.46,49.85,1.229,8.15,-68.3,-3,-3.8,-3307,71.5,4.39,12.7,
25.91166809,-80.13740801,45:09.3,12/16/21,5,2.105,202.44,-7.142358562,1.35,205.4,195.64,0.25,2.86,30.4,0,0.91,0.91,45,43,248.7,14.5,-2.9,D,346.4,5,7.067,2,2.07,179,190.85,-80.13742131,25.91160567,0,0,1,N,1.404744,60,60,11,115,115,192.2382,0,9999.99,0.91,1.037,2,9,26.7,0,26.70000076,49.85,1554.18862,12/16/21,14:20:46,25.88,72.46,49.85,1.229,8.15,-68.3,-3,-3.8,-3307,71.5,4.39,12.7,
25.91165728,-80.13741285,45:10.3,12/16/21,5,2.064,202.74,-7.142358562,1.35,205,195.23,0.45,2.93,30.4,0,0.74,0.74,45,43,248.7,14.5,-3,D,344.1,5,5.8,2,2.1,179,188.39,-80.13742131,25.91160567,0,0,1,N,1.397292,60,60,11,115,115,192.2911,0,9999.99,0.74,0.867,2,9,26.7,0,26.70000076,49.9,1554.2422,12/16/21,14:20:47,25.92,72.53,49.9,1.231,8.16,-68.6,-2.7,-3.5,1420,72,4.41,12.8,
25.91164928,-80.13741727,45:11.3,12/16/21,5,2.05,203.31,-7.142358562,1.35,203.9,194.08,0.28,4.68,30.4,0,0.61,0.62,45,43,248.7,14.5,-3,D,344.1,5,4.866,2,2.17,179,184.76,-80.13742131,25.91160567,0,0,1,N,1.469211,60,60,11,114,114,191.7928,0,9999.99,0.62,0.747,2,9,26.7,0,26.70000076,49.88,1554.22077,12/16/21,14:20:48,25.95,72.51,49.88,1.219,8.17,-68.9,-2.9,-4.9,-3770,72.4,4.44,12.6,
25.91164101,-80.13742215,45:12.3,12/16/21,5,2.098,204.73,-7.142358562,1.35,203.9,194.08,0.65,-0.15,30.4,0,0.65,0.65,45,43,248.7,14.5,-3,D,344.1,6,14.201,1,2.06,179,176.33,-80.13741305,25.91151356,0,0,1,N,0.2784902,61,61,11,53,53,176.8674,0,9999.99,0.65,0.777,2,9,26.7,0,26.70000076,50.06,1554.41358,12/16/21,14:20:50,26.01,72.73,50.06,1.219,8.18,-69.8,-3.4,-1.8,-1626,73.4,4.49,12.7,
25.91163091,-80.13742922,45:13.3,12/16/21,5,2.08,203.94,-7.142358562,1.35,199.4,189.42,0.37,2.73,30.4,0,0.63,0.63,45,44,248.7,14.5,-3,D,342.1,6,13.149,1,2.86,174,172.93,-80.13741305,25.91151356,0,0,1,N,0.462936,59,59,11,60,60,172.7266,0,9999.99,0.63,0.757,0,0,26.7,0,26.70000076,50.06,1554.41358,12/16/21,14:20:50,26.01,72.73,50.06,1.219,8.18,-69.8,-3.4,-1.8,-1626,73.4,4.49,12.7,
25.91162215,-80.13743337,45:14.3,12/16/21,5,2.003,202.92,-7.142358562,1.35,194.1,183.97,0.77,4.53,30.5,0,0.58,0.58,45,44,248.7,14.5,-3,D,342.1,6,12.245,1,2.56,170,170.45,-80.13741305,25.91151356,0,0,1,N,0.9849145,62,62,11,71,71,169.9047,0,9999.99,0.59,0.7169999,2,9,26.7,0,26.70000076,50.04,1554.39212,12/16/21,14:20:51,26.05,72.71,50.04,1.211,8.19,-70.2,-2.1,-5.5,-3336,73.9,4.52,12.7,
25.91161514,-80.13743405,45:15.3,12/16/21,5,1.843,199.66,-7.142358562,1.35,188.2,177.95,0.53,2.1,30.5,0,0.52,0.52,45,44,248.7,14.5,-3,D,342.1,6,11.489,1,2.29,165,169.46,-80.13741305,25.91151356,0,0,1,N,1.142181,60,60,11,88,88,168.485,0,9999.99,0.53,0.6569999,0,0,26.7,0,26.70000076,49.98,1554.328,12/16/21,14:20:53,26.09,72.64,49.98,1.169,8.21,-71.3,-2.5,-3.2,-2541,75,4.58,12.9,
25.91160895,-80.13743398,45:16.3,12/16/21,5,1.744,196.02,-7.142358562,1.35,186.1,175.82,0.79,1.99,30.4,0,0.53,0.53,45,44,248.7,14.5,-3,D,342.1,6,10.812,1,1.93,160,168.84,-80.13741305,25.91151356,0,0,1,N,1.213805,62,62,11,91,91,167.4041,0,9999.99,0.53,0.6569999,2,9,26.7,0,26.70000076,49.98,1554.328,12/16/21,14:20:53,26.09,72.64,49.98,1.169,8.21,-71.3,-2.5,-3.2,-2541,75,4.58,12.9,
25.91159979,-80.13743487,45:17.3,12/16/21,5,1.836,190.06,-7.142358562,1.35,181.5,171.18,1.55,0.84,30.4,0,0.47,0.48,45,29,248.6,14.6,-2,D,512.3,6,9.834,1,1.71,156,167.18,-80.13741305,25.91151356,0,0,1,N,1.385506,66,66,11,105,105,165.5611,0,9999.99,0.48,0.607,0,0,26.7,0,26.70000076,49.97,1554.31721,12/16/21,14:20:54,26.09,72.63,49.97,1.185,8.22,-72.2,-3,-8.5,-3572,75.6,4.62,12.7,
25.91159693,-80.13743421,45:18.3,12/16/21,5,1.482,190.1,-7.142358562,1.35,179.3,168.98,2.08,0.48,30.5,0,0.46,0.46,45,29,248.6,14.6,-2,D,512.3,6,9.509,1,0.79,157,167.14,-80.13741305,25.91151356,0,0,1,N,1.37612,69,69,11,114,114,165.6283,0,9999.99,0.47,0.597,2,9,26.7,0,26.70000076,49.88,1554.22103,12/16/21,14:20:56,25.98,72.51,49.88,1.134,8.23,-73,-2.4,-6,-3305,76.6,4.69,12.6,
25.91159103,-80.13743508,45:19.3,12/16/21,5,1.285,190.1,-7.142358562,1.35,177.5,167.18,1.09,-0.64,30.4,0.01,0.44,0.45,45,29,248.6,14.6,-2,D,512.3,6,8.892,1,0.8,157,165.65,-80.13741305,25.91151356,0,0,1,N,1.507561,64,64,11,118,118,164.7174,0,9999.99,0.46,0.587,0,0,26.7,0,26.70000076,49.88,1554.22103,12/16/21,14:20:56,25.98,72.51,49.88,1.134,8.23,-73,-2.4,-6,-3305,76.6,4.69,12.6,
25.91158445,-80.13743479,45:20.3,12/16/21,5,1.23,183.68,-7.142358562,1.35,176.2,165.89,0.93,-0.68,30.5,0,0.42,0.42,45,26,248.6,14.6,-1.8,D,563.9,6,8.177,1,1.04,157,164.58,-80.13741305,25.91151356,0,0,1,N,1.540001,63,63,11,121,121,164.4921,0,9999.99,0.43,0.557,0,0,26.7,0,26.70000076,49.97,1554.31762,12/16/21,14:20:57,25.88,72.62,49.97,1.136,8.24,-73.3,-2,3.1,-5605,77.3,4.74,12.8,
25.91157757,-80.13743489,45:21.3,12/16/21,5,1.278,179.16,-7.142358562,1.35,176.4,166.09,1.2,-1.01,30.5,0,0.39,0.39,45,26,248.6,14.6,-1.8,D,563.9,6,7.445,1,1.16,157,162.94,-80.13741305,25.91151356,0,0,1,N,1.60628,64,64,11,119,119,164.0353,0,9999.99,0.4,0.527,0,0,26.7,0,26.70000076,50.03,1554.38146,12/16/21,14:20:58,25.82,72.7,50.03,1.167,8.25,-73.7,-2.5,-4.5,-1895,78,4.78,12.7,
25.91157158,-80.13743333,45:22.3,12/16/21,5,1.2,177.24,-7.142358562,1.35,175.1,164.79,0.96,-1.04,30.4,0,0.39,0.39,45,26,248.6,14.6,-1.8,D,563.9,6,6.762,1,1.16,157,162.54,-80.13741305,25.91151356,0,0,1,N,1.516034,63,63,11,125,125,164.6577,0,9999.99,0.4,0.527,2,9,26.7,0,26.70000076,50.12,1554.47784,12/16/21,14:21:00,25.79,72.8,50.12,1.152,8.25,-73.9,-2.1,-4.2,-1664,79.2,4.86,12.7,
25.9115664,-80.13743214,45:23.3,12/16/21,5,1.201,173.34,-7.142358562,1.35,175,164.69,1.31,-1.15,30.4,0,0.38,0.38,45,26,248.6,14.6,-1.8,D,563.9,6,6.178,1,1.17,157,162,-80.13741305,25.91151356,0,0,1,N,1.444376,65,65,11,129,129,165.1538,0,9999.99,0.39,0.517,0,0,26.7,0,26.70000076,50.1,1554.45638,12/16/21,14:21:01,25.8,72.78,50.1,1.185,8.26,-74.2,0.3,-3,-1759,79.8,4.9,12.8,
25.91156123,-80.1374311,45:24.4,12/16/21,5,1.168,173.7,-7.142358562,1.35,175.7,165.39,1.08,-2.42,30.5,0,0.38,0.38,45,26,248.5,14.6,-1.7,D,580,7,14.993,1,1.24,156,137.84,-80.13733047,25.91146128,0,0,1,N,3.334371,63,63,11,32,32,141.7449,0,9999.99,0.39,0.517,2,9,26.7,0,26.70000076,50.08,1554.43503,12/16/21,14:21:02,25.8,72.75,50.08,1.142,8.26,-74.5,-1.5,-3.2,-141,80.4,4.93,12.7,
25.91155663,-80.13743209,45:25.4,12/16/21,5,1.205,173.74,-7.142358562,1.35,172.1,161.82,0.82,-4.01,30.5,0,0.39,0.39,45,26,248.5,14.6,-1.7,D,580,7,14.687,1,0.9,156,136.21,-80.13733047,25.91146128,0,0,1,N,2.855773,62,62,11,33,33,139.7115,0,9999.99,0.4,0.527,2,9,26.7,0,26.70000076,50.08,1554.43494,12/16/21,14:21:03,25.79,72.76,50.08,1.178,8.26,-74.5,-1.6,-1.7,-3290,81,4.97,12.8,
25.91155005,-80.13743341,45:26.4,12/16/21,5,1.207,177.35,-7.142358562,1.35,167.7,157.5,1.33,-0.03,30.4,0,0.36,0.36,45,26,248.5,14.6,-1.7,D,580,7,14.263,1,1.28,156,133.79,-80.13733047,25.91146128,0,0,1,N,2.219387,65,65,11,44,44,136.828,0,9999.99,0.37,0.497,0,0,26.7,0,26.70000076,50.09,1554.44563,12/16/21,14:21:04,25.79,72.77,50.09,1.15,8.26,-74.4,-0.6,-3.6,-140,81.5,5,12.7,
25.91154399,-80.13743305,45:27.4,12/16/21,5,1.095,178.91,-7.142358562,1.35,163.4,153.3,1.44,-0.93,30.4,0,0.36,0.36,45,26,248.5,14.6,-1.7,D,579,7,13.779,1,1.4,156,131.87,-80.13733047,25.91146128,0,0,1,N,1.687235,66,66,11,51,51,134.3513,0,9999.99,0.37,0.497,2,9,26.7,0,26.70000076,50.08,1554.43502,12/16/21,14:21:05,25.79,72.75,50.08,1.149,8.26,-74.7,-2.2,-1.9,-1535,82.1,5.04,12.7,
25.91153683,-80.13743198,45:28.4,12/16/21,5,1.108,171.35,-7.142358562,1.35,157.7,147.79,1.58,-1.16,30.3,0,0.35,0.36,45,26,248.5,14.6,-1.7,D,579,7,13.177,1,2.23,151,129.6,-80.13733047,25.91146128,0,0,1,N,1.125041,66,66,11,59,59,131.5653,0,9999.99,0.37,0.497,0,0,26.7,0,26.70000076,50.07,1554.42448,12/16/21,14:21:06,25.79,72.74,50.07,1.153,8.27,-74.8,-1.8,-2.9,743,82.6,5.07,12.6,
25.91153282,-80.13742913,45:29.4,12/16/21,5,1.103,165.9,-7.142358562,1.35,153.5,143.77,1.58,-0.84,30.4,0,0.36,0.36,45,26,248.5,14.6,-1.7,D,579,7,12.675,1,1.78,149,128.87,-80.13733047,25.91146128,0,0,1,N,0.9014779,66,66,11,70,70,129.8797,0,9999.99,0.37,0.497,0,0,26.7,0,26.70000076,50.07,1554.42451,12/16/21,14:21:07,25.79,72.74,50.07,1.167,8.27,-74.8,-2.2,-3.5,-2934,83.1,5.1,12.8,
25.9115334,-80.13742334,45:30.4,12/16/21,5,1.099,161.73,-7.142358562,1.35,149.3,139.77,1.47,-2.47,30.4,0,0.41,0.41,45,26,248.5,14.6,-1.7,D,579,7,12.271,1,1.39,149,130.81,-80.13733047,25.91146128,0,0,1,N,1.186109,66,66,11,92,92,131.6453,0,9999.99,0.42,0.547,2,9,26.7,0,26.70000076,50.07,1554.42439,12/16/21,14:21:08,25.79,72.74,50.07,1.139,8.26,-74.7,-2.2,-2,-3745,83.7,5.13,12.6,
25.91152718,-80.13742295,45:31.4,12/16/21,5,0.933,158.66,-7.142358562,1.35,146.1,136.75,1.41,-1.6,30.4,0,0.39,0.39,45,23,248.5,14.6,-1.6,D,635.6,7,11.8,1,1.52,148,128.39,-80.13733047,25.91146128,0,0,1,N,0.7100247,65,65,11,96,96,129.2184,0,9999.99,0.4,0.527,2,9,26.7,0,26.70000076,50.06,1554.41356,12/16/21,14:21:09,25.79,72.73,50.06,1.143,8.27,-75,0,-4.4,-3006,84.2,5.17,12.8,
25.91152351,-80.13742225,45:32.4,12/16/21,5,0.876,151.83,-7.142358562,1.35,143.6,134.39,1.23,-2.47,30.5,0,0.38,0.38,45,23,248.5,14.6,-1.6,D,635.6,7,11.495,1,1.37,148,127.01,-80.13733047,25.91146128,0,0,1,N,0.4107091,64,64,11,98,98,127.5885,0,9999.99,0.39,0.517,2,9,26.7,0,26.70000076,50.07,1554.42423,12/16/21,14:21:10,25.79,72.74,50.07,1.157,8.27,-74.9,-1.2,-3.6,-2157,84.6,5.19,12.7,
25.9115195,-80.13741946,45:33.4,12/16/21,5,0.926,147.07,-7.142358562,1.35,142.6,133.45,1.35,-2.76,30.4,0,0.39,0.39,45,23,248.5,14.6,-1.6,D,635.6,7,11.006,1,1.41,147,126.03,-80.13733047,25.91146128,0,0,1,N,0.2131278,65,65,11,99,99,126.483,0,9999.99,0.4,0.527,2,9,26.6,0,26.70000076,50.08,1554.43493,12/16/21,14:21:11,25.8,72.75,50.08,1.154,8.27,-75,-1.4,-2.1,-1427,85.1,5.22,12.7,
25.91151667,-80.13741644,45:34.4,12/16/21,5,0.9,143.42,-7.142358562,1.35,140.1,131.1,1.07,-3.11,30.5,0,0.42,0.42,45,23,248.5,14.6,-1.6,D,635.6,7,10.577,1,1.2,147,125.61,-80.13733047,25.91146128,0,0,1,N,0.1120324,63,63,11,106,106,125.8852,0,9999.99,0.43,0.557,2,9,26.7,0,26.70000076,50.08,1554.43494,12/16/21,14:21:12,25.81,72.75,50.08,1.14,8.27,-74.9,-2.4,0.1,-2409,85.5,5.24,12.6,
25.91151481,-80.13741363,45:35.4,12/16/21,5,0.824,141.05,-7.142358562,1.35,139.1,130.17,1.19,-2.24,30.4,0,0.42,0.42,45,23,248.4,14.6,-1.5,D,652.8,7,10.227,1,1.06,147,125.59,-80.13733047,25.91146128,0,0,1,N,9.22E-02,64,64,11,109,109,125.7825,0,9999.99,0.43,0.557,2,9,26.6,0,26.60000038,50.08,1554.21829,12/16/21,14:21:13,25.83,72.75,50.08,1.153,8.27,-75.1,-1.3,-4.2,-1305,85.9,5.27,12.9,
25.91151101,-80.13740954,45:36.4,12/16/21,5,0.832,137.82,-7.142358562,1.35,137.2,128.39,1.32,-3.12,30.4,0,0.42,0.42,45,23,248.4,14.6,-1.5,D,652.8,7,9.65,1,1.52,147,124.96,-80.13733047,25.91146128,0,0,1,N,1.07E-02,65,65,11,114,114,125.0631,0,9999.99,0.43,0.557,2,9,26.6,0,26.60000038,50.08,1554.21829,12/16/21,14:21:14,25.85,72.76,50.08,1.15,8.27,-74.9,-2.1,5.1,-2295,86.2,5.28,12.7,
25.91150959,-80.13740471,45:37.5,12/16/21,5,0.862,135.25,-7.142358562,1.35,137.3,128.48,1.02,-2.74,30.3,0,0.39,0.39,45,23,248.4,14.6,-1.5,D,652.8,7,9.164,1,1.59,146,125.89,-80.13733047,25.91146128,0,0,1,N,0.1081829,63,63,11,117,117,125.9143,0,9999.99,0.4,0.527,0,0,26.6,0,26.60000038,50.07,1554.20758,12/16/21,14:21:15,25.9,72.75,50.07,1.157,8.26,-74.8,-2.1,-4.8,-3909,86.7,5.31,12.7,
25.91151323,-80.13739899,45:38.5,12/16/21,5,0.803,133.29,-7.142358562,1.35,135.7,126.99,1.16,-3.41,30.4,0,0.41,0.41,45,22,248.4,14.6,-1.5,D,659.8,7,8.962,1,2.01,145,130.13,-80.13733047,25.91146128,0,0,1,N,0.6854993,64,64,11,137,137,130.0361,0,9999.99,0.42,0.547,2,9,26.6,0,26.60000038,50.04,1554.17544,12/16/21,14:21:16,25.94,72.7,50.04,1.165,8.26,-74.5,-2.2,0.5,-1177,87.1,5.33,12.6,
25.91151038,-80.13739761,45:39.4,12/16/21,5,0.763,131.75,-7.142358562,1.35,135.5,126.8,1.29,-3.39,30.4,0,0.41,0.41,45,22,248.4,14.6,-1.5,D,659.8,7,8.654,1,1.42,140,129.12,-80.13733047,25.91146128,0,0,1,N,0.5423902,65,65,11,136,136,129.0181,0,9999.99,0.42,0.547,2,9,26.6,0,26.60000038,49.99,1554.12186,12/16/21,14:21:17,25.98,72.64,49.99,1.131,8.26,-74.5,-2,-1.8,-1527,87.6,5.36,12.7,
25.91150283,-80.13739608,45:40.5,12/16/21,5,0.647,131.75,-7.142358562,1.35,134.6,125.96,1.06,-3.45,30.4,0,0.4,0.4,45,22,248.4,14.6,-1.5,D,659.8,7,8.025,1,1.62,140,125.15,-80.13733047,25.91146128,0,0,1,N,8.98E-03,65,65,11,123,123,125.2037,0,9999.99,0.41,0.537,0,0,26.7,0,26.70000076,49.97,1554.31713,12/16/21,14:21:18,26.02,72.62,49.97,1.152,8.26,-74.7,-2.8,-5.6,-3069,87.9,5.38,12.8,
25.911503,-80.1373965,45:41.5,12/16/21,5,0.511,131.78,-7.142358562,1.35,135.5,126.8,1.21,-3.68,30.4,0,0.43,0.43,45,22,248.4,14.6,-1.5,D,659.8,7,7.891,1,0.81,138,124.53,-80.13733047,25.91146128,0,0,1,N,7.93E-02,64,64,11,118,118,124.5713,0,9999.99,0.44,0.567,2,9,26.7,0,26.70000076,49.93,1554.27429,12/16/21,14:21:19,26.04,72.57,49.93,1.132,8.25,-74.1,-3,-3.4,-2543,88.2,5.39,12.8,
25.91149978,-80.13739072,45:42.5,12/16/21,5,0.511,131.78,-7.142358562,1.35,135.7,126.99,0.95,-4.79,30.3,0,0.39,0.39,45,21,248.4,14.6,-1.4,D,690.7,7,7.392,1,1.38,137,125.4,-80.13733047,25.91146128,0,0,1,N,2.60E-02,63,63,11,121,121,125.3253,0,9999.99,0.4,0.527,2,9,26.7,0,26.70000076,49.92,1554.26358,12/16/21,14:21:20,26.05,72.55,49.92,1.14,8.25,-74,-2.2,-2.8,-2182,88.4,5.41,12.6,
25.91149958,-80.13738815,45:43.5,12/16/21,5,0.562,131.78,-7.142358562,1.35,136.5,127.74,1.34,-3.87,30.3,0,0.43,0.43,45,21,248.4,14.6,-1.4,D,690.7,7,7.171,1,1.19,137,126.44,-80.13733047,25.91146128,0,0,1,N,0.1390247,65,65,11,121,121,126.135,0,9999.99,0.44,0.567,2,9,26.7,0,26.70000076,49.91,1554.25287,12/16/21,14:21:21,26.06,72.54,49.91,1.131,8.25,-74,-2.8,1.7,-2113,88.5,5.41,12.7,
25.91149176,-80.13738871,45:44.5,12/16/21,5,0.5,131.78,-7.142358562,1.35,136.4,127.64,0.67,-4.99,30.4,0,0.44,0.44,45,21,248.4,14.6,-1.4,D,690.7,7,6.739,1,1.91,134,120.19,-80.13733047,25.91146128,0,0,1,N,0.5152325,61,61,11,102,102,121.4546,0,9999.99,0.45,0.577,2,9,26.7,0,26.70000076,49.9,1554.24218,12/16/21,14:21:22,26.06,72.53,49.9,1.129,8.25,-73.7,-2,-5.4,-2950,88.7,5.43,12.6,
25.91149259,-80.13738587,45:45.4,12/16/21,5,0.47,131.78,-7.142358562,1.35,137.4,128.58,0.89,-3.93,30.4,0,0.45,0.45,45,21,248.3,14.6,-1.4,D,690.2,8,13.496,1,1.28,134,74.02,-80.13725615,25.91152601,0,0,1,N,6.42794,62,62,11,5,5,81.74081,0,9999.99,0.46,0.587,2,9,26.7,0,26.70000076,49.89,1554.23145,12/16/21,14:21:23,26.07,72.52,49.89,1.166,8.24,-73.6,-2.4,-3,-951,89,5.44,12.6,
25.91149113,-80.13738634,45:46.5,12/16/21,5,0.485,131.78,-7.142358562,1.35,135.9,127.18,1.03,-4.78,30.4,0,0.46,0.46,45,21,248.3,14.6,-1.4,D,690.2,8,13.587,1,1.2,133,73.41,-80.13725615,25.91152601,0,0,1,N,6.329913,62,62,11,5,5,81.09941,0,9999.99,0.47,0.597,0,0,26.7,0,26.70000076,49.89,1554.23146,12/16/21,14:21:24,26.07,72.53,49.89,1.13,8.24,-73.4,-2,-2.6,-2392,89.3,5.46,12.7,
25.9114908,-80.1373852,45:47.4,12/16/21,5,0.423,131.78,-7.142358562,1.35,135.8,127.08,0.49,-4.73,30.3,0,0.51,0.51,45,21,248.3,14.6,-1.4,D,690.2,8,13.487,1,0.78,134,73.13,-80.13725615,25.91152601,0,0,1,N,6.208275,60,60,11,5,5,80.64982,0,9999.99,0.52,0.647,2,9,26.7,0,26.70000076,49.87,1554.21005,12/16/21,14:21:25,26.08,72.5,49.87,1.123,8.25,-73.8,-3.3,-2.4,-3222,89.6,5.48,12.8,
25.91149076,-80.13738381,45:48.5,12/16/21,5,0.359,131.78,-7.142358562,1.35,133.8,125.22,1.23,-4.94,30.3,0,0.51,0.51,45,21,248.3,14.6,-1.4,D,690.2,8,13.356,1,0.59,134,72.93,-80.13725615,25.91152601,0,0,1,N,6.098032,64,64,11,5,5,80.35101,0,9999.99,0.51,0.637,2,9,26.7,0,26.70000076,49.88,1554.22077,12/16/21,14:21:26,26.07,72.51,49.88,1.178,8.25,-73.8,-3.6,-3.7,-1239,89.6,5.48,12.8,
25.91149135,-80.13738219,45:49.5,12/16/21,5,0.311,131.78,-7.142358562,1.35,132.7,124.2,1.19,-4.09,30.3,0,0.51,0.51,45,21,248.3,14.6,-1.4,D,701.3,8,13.182,1,0.84,134,73,-80.13725615,25.91152601,0,0,1,N,5.907487,64,64,11,5,5,80.11647,0,9999.99,0.52,0.647,2,9,26.7,0,26.70000076,49.87,1554.21007,12/16/21,14:21:27,26.07,72.5,49.87,1.126,8.24,-73.6,-3.1,2.9,-2787,89.6,5.48,12.6,
